,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
1380,Selkirk College fees,10,https://collegedunia.com/canada/college/587-selkirk-college-castlegar,,,6,https://studyabroad.shiksha.com/canada/universities/selkirk-college,,,13,https://www.collegedekho.com/canada/selkirk-college/,,,,,63,https://leverageedu.com/blog/community-colleges-in-canada/,,,13786,Study_Abroad,0,College,,Study_Abroad-College-LS
1381,Selkirk College fees,10,https://collegedunia.com/canada/college/587-selkirk-college-castlegar,,,7,https://studyabroad.shiksha.com/canada/universities/selkirk-college,,,13,https://www.collegedekho.com/canada/selkirk-college/,,,,,63,https://leverageedu.com/blog/community-colleges-in-canada/,,,13786,Study_Abroad,0,College,,Study_Abroad-College-LS
1382,Selkirk College fees,10,https://collegedunia.com/canada/college/587-selkirk-college-castlegar,,,8,https://studyabroad.shiksha.com/canada/universities/selkirk-college/admissions,,,13,https://www.collegedekho.com/canada/selkirk-college/,,,,,63,https://leverageedu.com/blog/community-colleges-in-canada/,,,13786,Study_Abroad,0,College,,Study_Abroad-College-LS
1383,Selkirk College fees,11,https://collegedunia.com/canada/college/587-selkirk-college-castlegar/admission,,,6,https://studyabroad.shiksha.com/canada/universities/selkirk-college,,,13,https://www.collegedekho.com/canada/selkirk-college/,,,,,63,https://leverageedu.com/blog/community-colleges-in-canada/,,,13786,Study_Abroad,0,College,,Study_Abroad-College-LS
1384,Selkirk College fees,11,https://collegedunia.com/canada/college/587-selkirk-college-castlegar/admission,,,7,https://studyabroad.shiksha.com/canada/universities/selkirk-college,,,13,https://www.collegedekho.com/canada/selkirk-college/,,,,,63,https://leverageedu.com/blog/community-colleges-in-canada/,,,13786,Study_Abroad,0,College,,Study_Abroad-College-LS
1385,Selkirk College fees,11,https://collegedunia.com/canada/college/587-selkirk-college-castlegar/admission,,,8,https://studyabroad.shiksha.com/canada/universities/selkirk-college/admissions,,,13,https://www.collegedekho.com/canada/selkirk-college/,,,,,63,https://leverageedu.com/blog/community-colleges-in-canada/,,,13786,Study_Abroad,0,College,,Study_Abroad-College-LS
1386,University College London fees,6,https://collegedunia.com/uk/college/846-university-college-london-london,,,5,https://studyabroad.shiksha.com/uk/universities/university-college-london,,,16,https://www.collegedekho.com/united-kingdom/university-college-london/,,,,,61,https://leverageedu.com/blog/mbbs-in-the-uk/,,,13787,Study_Abroad,0,College,,Study_Abroad-College-LS
1387,St. Lawrence College fees,6,https://collegedunia.com/canada/college/117-st-lawrence-college-kingston,,,5,https://studyabroad.shiksha.com/canada/universities/st-lawrence-college,44,https://www.careers360.com/colleges/st-lawrence-college-of-higher-education-delhi/courses,10,https://www.collegedekho.com/canada/st-lawrence-college/,,,,,,,,,13788,Study_Abroad,0,College,,Study_Abroad-College-LS
1388,Kaplan Business School fees,9,https://collegedunia.com/australia/college/2382-kaplan-business-school-adelaide,,,6,https://studyabroad.shiksha.com/australia/universities/kaplan-business-school,,,14,https://www.collegedekho.com/australia/kaplan-business-school/,,,,,,,63,https://admission.buddy4study.com/study-abroad/affordable-universities-in-australia,13789,Study_Abroad,0,College,,Study_Abroad-College-LS
1389,Kaplan Business School fees,9,https://collegedunia.com/australia/college/2382-kaplan-business-school-adelaide,,,7,https://studyabroad.shiksha.com/australia/universities/kaplan-business-school,,,14,https://www.collegedekho.com/australia/kaplan-business-school/,,,,,,,63,https://admission.buddy4study.com/study-abroad/affordable-universities-in-australia,13789,Study_Abroad,0,College,,Study_Abroad-College-LS
1390,Kaplan Business School fees,9,https://collegedunia.com/australia/college/2382-kaplan-business-school-adelaide,,,8,https://studyabroad.shiksha.com/australia/universities/kaplan-business-school/master-of-business-administration,,,14,https://www.collegedekho.com/australia/kaplan-business-school/,,,,,,,63,https://admission.buddy4study.com/study-abroad/affordable-universities-in-australia,13789,Study_Abroad,0,College,,Study_Abroad-College-LS
1391,Kaplan Business School fees,10,https://collegedunia.com/australia/college/2382-kaplan-business-school-adelaide,,,6,https://studyabroad.shiksha.com/australia/universities/kaplan-business-school,,,14,https://www.collegedekho.com/australia/kaplan-business-school/,,,,,,,63,https://admission.buddy4study.com/study-abroad/affordable-universities-in-australia,13789,Study_Abroad,0,College,,Study_Abroad-College-LS
1392,Kaplan Business School fees,10,https://collegedunia.com/australia/college/2382-kaplan-business-school-adelaide,,,7,https://studyabroad.shiksha.com/australia/universities/kaplan-business-school,,,14,https://www.collegedekho.com/australia/kaplan-business-school/,,,,,,,63,https://admission.buddy4study.com/study-abroad/affordable-universities-in-australia,13789,Study_Abroad,0,College,,Study_Abroad-College-LS
1393,Kaplan Business School fees,10,https://collegedunia.com/australia/college/2382-kaplan-business-school-adelaide,,,8,https://studyabroad.shiksha.com/australia/universities/kaplan-business-school/master-of-business-administration,,,14,https://www.collegedekho.com/australia/kaplan-business-school/,,,,,,,63,https://admission.buddy4study.com/study-abroad/affordable-universities-in-australia,13789,Study_Abroad,0,College,,Study_Abroad-College-LS
1394,Kaplan Business School fees,11,https://collegedunia.com/australia/college/2382-kaplan-business-school-adelaide/admission,,,6,https://studyabroad.shiksha.com/australia/universities/kaplan-business-school,,,14,https://www.collegedekho.com/australia/kaplan-business-school/,,,,,,,63,https://admission.buddy4study.com/study-abroad/affordable-universities-in-australia,13789,Study_Abroad,0,College,,Study_Abroad-College-LS
1395,Kaplan Business School fees,11,https://collegedunia.com/australia/college/2382-kaplan-business-school-adelaide/admission,,,7,https://studyabroad.shiksha.com/australia/universities/kaplan-business-school,,,14,https://www.collegedekho.com/australia/kaplan-business-school/,,,,,,,63,https://admission.buddy4study.com/study-abroad/affordable-universities-in-australia,13789,Study_Abroad,0,College,,Study_Abroad-College-LS
1396,Kaplan Business School fees,11,https://collegedunia.com/australia/college/2382-kaplan-business-school-adelaide/admission,,,8,https://studyabroad.shiksha.com/australia/universities/kaplan-business-school/master-of-business-administration,,,14,https://www.collegedekho.com/australia/kaplan-business-school/,,,,,,,63,https://admission.buddy4study.com/study-abroad/affordable-universities-in-australia,13789,Study_Abroad,0,College,,Study_Abroad-College-LS
1397,"Concordia University, Irvine fees",14,https://collegedunia.com/usa/college/1450-concordia-university-irvine,,,8,https://studyabroad.shiksha.com/usa/universities/concordia-university-irvine,,,33,https://www.collegedekho.com/usa/concordia-university-irvine/,,,,,,,,,13790,Study_Abroad,0,College,,Study_Abroad-College-LS
1398,"Carnegie Mellon University, Pittsburgh fees",5,https://collegedunia.com/usa/college/1841-carnegie-mellon-university-pittsburgh,,,4,https://studyabroad.shiksha.com/usa/universities/carnegie-mellon-university,,,10,https://www.collegedekho.com/usa/carnegie-mellon-university-usa/,,,,,,,,,13791,Study_Abroad,0,College,,Study_Abroad-College-LS
1399,Munich Business School fees,5,https://collegedunia.com/germany/college/2331-munich-business-school-munich,,,1,https://studyabroad.shiksha.com/germany/universities/munich-business-school,,,25,https://www.collegedekho.com/germany/munich-business-school/,,,,,,,,,13792,Study_Abroad,0,College,,Study_Abroad-College-LS
1400,Munich Business School fees,6,https://collegedunia.com/germany/college/2331-munich-business-school-munich,,,1,https://studyabroad.shiksha.com/germany/universities/munich-business-school,,,25,https://www.collegedekho.com/germany/munich-business-school/,,,,,,,,,13792,Study_Abroad,0,College,,Study_Abroad-College-LS
1401,Munich Business School fees,7,https://collegedunia.com/germany/college/2331-munich-business-school-munich/admission,,,1,https://studyabroad.shiksha.com/germany/universities/munich-business-school,,,25,https://www.collegedekho.com/germany/munich-business-school/,,,,,,,,,13792,Study_Abroad,0,College,,Study_Abroad-College-LS
1402,Corpus Christi College fees,10,https://collegedunia.com/canada/college/356-corpus-christi-college-vancouver,,,20,https://studyabroad.shiksha.com/usa/universities/texas-a-m-university-corpus-christi,28,https://school.careers360.com/schools/corpus-christi-school-peruvilai-nagercoil,,,,,,,,,,,13793,Study_Abroad,0,College,,Study_Abroad-College-LS
1403,Luther College fees,9,https://collegedunia.com/canada/college/35-luther-college-regina,,,6,https://studyabroad.shiksha.com/canada/universities/luther-college,46,https://www.careers360.com/university/martin-luther-christian-university-shillong/courses,21,https://www.collegedekho.com/canada/luther-college/,,,,,,,,,13794,Study_Abroad,0,College,,Study_Abroad-College-LS
1404,Hamilton College fees,7,https://collegedunia.com/usa/college/1174-hamilton-college-clinton,,,25,https://studyabroad.shiksha.com/canada/universities-in-hamilton,,,,,,,,,,,,,13795,Study_Abroad,0,College,,Study_Abroad-College-LS
1405,Queens College fees,5,https://collegedunia.com/usa/college/1734-queens-college-queens,,,4,https://studyabroad.shiksha.com/usa/universities/queens-college,56,https://school.careers360.com/schools/queens-college-khandwa,18,https://www.collegedekho.com/usa/queens-college/,,,,,,,,,13796,Study_Abroad,0,College,,Study_Abroad-College-LS
1406,Harvard Law School fees,5,https://collegedunia.com/usa/college/2314-harvard-law-school-cambridge,,,9,https://studyabroad.shiksha.com/usa/universities/harvard-university,,,,,,,,,,,56,https://admission.buddy4study.com/study-abroad/harvard-university-scholarship,13797,Study_Abroad,0,College,,Study_Abroad-College-LS
1407,"Trinity College, Hartford fees",7,https://collegedunia.com/usa/college/1398-trinity-college-hartford,,,10,https://studyabroad.shiksha.com/usa/universities/trinity-college,,,,,,,,,,,,,13798,Study_Abroad,0,College,,Study_Abroad-College-LS
1408,"Trinity College, Hartford fees",7,https://collegedunia.com/usa/college/1398-trinity-college-hartford,,,11,https://studyabroad.shiksha.com/usa/universities/trinity-college,,,,,,,,,,,,,13798,Study_Abroad,0,College,,Study_Abroad-College-LS
1409,"Trinity College, Hartford fees",7,https://collegedunia.com/usa/college/1398-trinity-college-hartford,,,12,https://studyabroad.shiksha.com/usa/universities/trinity-college/courses,,,,,,,,,,,,,13798,Study_Abroad,0,College,,Study_Abroad-College-LS
1410,Columbia Business School fees,5,https://collegedunia.com/usa/college/2734-columbia-business-school-new-york-city,,,3,https://studyabroad.shiksha.com/usa/universities/columbia-university/mba,,,,,,,,,99,https://leverageedu.com/blog/columbia-business-school/,,,13799,Study_Abroad,0,College,,Study_Abroad-College-LS
1411,Columbia Business School fees,6,https://collegedunia.com/usa/college/2734-columbia-business-school-new-york-city,,,3,https://studyabroad.shiksha.com/usa/universities/columbia-university/mba,,,,,,,,,99,https://leverageedu.com/blog/columbia-business-school/,,,13799,Study_Abroad,0,College,,Study_Abroad-College-LS
1412,Columbia Business School fees,7,https://collegedunia.com/usa/college/1711-columbia-university-new-york-city/master-of-business-administration-mba-181253,,,3,https://studyabroad.shiksha.com/usa/universities/columbia-university/mba,,,,,,,,,99,https://leverageedu.com/blog/columbia-business-school/,,,13799,Study_Abroad,0,College,,Study_Abroad-College-LS
1413,"California State University, Bakersfield fees",1,https://collegedunia.com/usa/college/956-california-state-university---bakersfield-bakersfield,,,11,https://studyabroad.shiksha.com/usa/universities/california-state-university-los-angeles-campus,,,59,https://www.collegedekho.com/usa/csu-bakersfield/,,,,,,,,,13800,Study_Abroad,0,College,,Study_Abroad-College-LS
1414,Royal College of Art fees,6,https://collegedunia.com/uk/college/2299-royal-college-of-art-london,,,16,https://www.shiksha.com/college/royal-college-of-arts-science-and-commerce-thane-77355/course-master-of-commerce-m-com-446017,68,https://www.careers360.com/colleges/royal-college-of-education-krishnagiri,74,https://www.collegedekho.com/colleges/royal-college-of-education,,,,,,,,,13801,Study_Abroad,0,College,,Study_Abroad-College-LS
1415,"University of Wisconsin, Green Bay fees",4,https://collegedunia.com/usa/college/1369-university-of-wisconsin-green-bay-green-bay,,,,,,,,,,,,,,,,,13802,Study_Abroad,0,College,,Study_Abroad-College-LS
1416,"University of Wisconsin, Platteville fees",7,https://collegedunia.com/usa/college/1850-university-of-wisconsin-platteville-platteville,,,39,https://studyabroad.shiksha.com/usa/universities/university-of-wisconsin-madison,,,,,,,,,,,,,13803,Study_Abroad,0,College,,Study_Abroad-College-LS
1417,Kings College London fees,6,https://collegedunia.com/uk/college/836-kings-college-london-london,,,1,https://studyabroad.shiksha.com/uk/universities/king-s-college-london,,,9,https://www.collegedekho.com/united-kingdom/kings-college-london/,,,,,73,https://leverageedu.com/blog/mbbs-in-the-uk/,,,13804,Study_Abroad,0,College,,Study_Abroad-College-LS
1418,"University of Wisconsin, Stevens Point fees",18,https://collegedunia.com/usa/college/2080-university-of-wisconsin---stevens-point-stevens-point/home,,,,,,,,,,,,,,,,,13805,Study_Abroad,0,College,,Study_Abroad-College-LS
1419,"University of Texas, El Paso fees",5,https://collegedunia.com/usa/college/1272-university-of-texas-el-paso-el-paso,,,4,https://studyabroad.shiksha.com/usa/universities/the-university-of-texas-at-el-paso,,,21,https://www.collegedekho.com/usa/the-university-of-texas-at-el-paso/,,,,,,,,,13806,Study_Abroad,0,College,,Study_Abroad-College-LS
1420,King's College fees,5,https://collegedunia.com/uk/college/836-kings-college-london-london,,,1,https://studyabroad.shiksha.com/uk/universities/king-s-college-london,73,https://www.careers360.com/colleges/kings-college-of-engineering-pudukottai,13,https://www.collegedekho.com/united-kingdom/kings-college-london/,,,,,101,https://leverageedu.com/blog/mbbs-in-the-uk/,,,13807,Study_Abroad,0,College,,Study_Abroad-College-LS
