Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
West Virginia University,1,TOP SITE,02-12-2021,https://www.wvu.edu/,42,https://collegedunia.com/usa/college/1669-west-virginia-university-morgantown,6,https://studyabroad.shiksha.com/usa/universities/west-virginia-university,,,39,https://www.collegedekho.com/ae/usa/west-virginia-university/,,,,,,,12518,Study_Abroad,2400,College,,Study_Abroad-College-HS
University at Albany,1,TOP SITE,02-12-2021,https://www.albany.edu/,7,https://collegedunia.com/usa/college/881-university-at-albany-albany,2,https://studyabroad.shiksha.com/usa/universities/university-at-albany-suny,,,,,,,,,,,12530,Study_Abroad,2400,College,,Study_Abroad-College-HS
University of Minnesota - Twin Cities,1,TOP SITE,02-12-2021,https://twin-cities.umn.edu/,48,https://collegedunia.com/usa/college/1645-university-of-minnesota---twin-cities-minneapolis/admission,5,https://studyabroad.shiksha.com/usa/universities/university-of-minnesota-twin-cities,,,,,,,,,,,12538,Study_Abroad,2400,College,,Study_Abroad-College-HS
Vrije Universiteit Amsterdam,1,TOP SITE,02-12-2021,https://vu.nl/en,32,https://collegedunia.com/netherlands/college/746-vrije-universiteit-amsterdam-amsterdam/admission,5,https://studyabroad.shiksha.com/netherlands/universities/vu-university-amsterdam,,,,,,,,,,,12542,Study_Abroad,1900,College,,Study_Abroad-College-HS
St. Francis Xavier University,1,TOP SITE,02-12-2021,https://www.stfx.ca/,4,https://collegedunia.com/canada/college/57-st-francis-xavier-university-antigonish,3,https://studyabroad.shiksha.com/canada/universities/st-francis-xavier-university,,,,,,,,,,,12544,Study_Abroad,1900,College,,Study_Abroad-College-HS
Southern Methodist University,1,TOP SITE,02-12-2021,https://www.smu.edu/,18,https://collegedunia.com/usa/college/1215-southern-methodist-university-dallas,3,https://studyabroad.shiksha.com/usa/universities/southern-methodist-university,,,33,https://www.collegedekho.com/usa/southern-methodist-university/,,,,,,,12550,Study_Abroad,1900,College,,Study_Abroad-College-HS
Old Dominion University,1,TOP SITE,02-12-2021,https://www.odu.edu/,,,3,https://studyabroad.shiksha.com/usa/universities/old-dominion-university,,,,,,,,,,,12558,Study_Abroad,1900,College,,Study_Abroad-College-HS
University of Idaho,1,TOP SITE,02-12-2021,https://www.uidaho.edu/,21,https://collegedunia.com/usa/college/1674-university-of-idaho-moscow,3,https://studyabroad.shiksha.com/usa/universities/university-of-idaho,,,,,,,,,,,12566,Study_Abroad,1900,College,,Study_Abroad-College-HS
Southern Illinois University,1,TOP SITE,02-12-2021,https://siu.edu/,9,https://collegedunia.com/usa/college/1096-southern-illinois-university-carbondale,3,https://studyabroad.shiksha.com/usa/universities/southern-illinois-university,,,,,,,,,,,12570,Study_Abroad,1900,College,,Study_Abroad-College-HS
University of Ontario Institute of Technology,1,TOP SITE,02-12-2021,https://ontariotechu.ca/,5,https://collegedunia.com/canada/college/94-university-of-ontario-institute-of-technology-oshawa,2,https://studyabroad.shiksha.com/canada/universities/university-of-ontario-institute-of-technology,,,61,https://www.collegedekho.com/ae/canada/university-of-ontario-institute-of-technology/,,,,,75,https://admission.buddy4study.com/college/canada-university-of-ontario-institute-of-technology-oshawa-1619,12580,Study_Abroad,1600,College,,Study_Abroad-College-HS
University of Phoenix,1,TOP SITE,02-12-2021,https://www.phoenix.edu/,,,4,https://studyabroad.shiksha.com/usa/universities/university-of-phoenix,,,,,,,,,,,12585,Study_Abroad,1600,College,,Study_Abroad-College-HS
"National University of Ireland, Galway",1,TOP SITE,02-12-2021,https://www.nuigalway.ie/,10,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway,2,https://studyabroad.shiksha.com/ireland/universities/national-university-of-ireland-galway,,,,,,,,,,,12586,Study_Abroad,1600,College,,Study_Abroad-College-HS
University of Texas San Antonio,1,TOP SITE,02-12-2021,https://www.utsa.edu/,19,https://collegedunia.com/usa/college/1969-university-of-texas-san-antonio,3,https://studyabroad.shiksha.com/usa/universities/the-university-of-texas-at-san-antonio,,,57,https://www.collegedekho.com/usa/the-university-of-texas-at-san-antonio/,,,,,,,12599,Study_Abroad,1600,College,,Study_Abroad-College-HS
Central Queensland University,1,TOP SITE,02-12-2021,https://www.cqu.edu.au/,13,https://collegedunia.com/australia/college/616-central-queensland-university-rockhampton/admission,3,https://studyabroad.shiksha.com/australia/universities/central-queensland-university,,,20,https://www.collegedekho.com/australia/central-queensland-university/,,,,,,,12614,Study_Abroad,1300,College,,Study_Abroad-College-HS
Lynn University,1,TOP SITE,02-12-2021,https://www.lynn.edu/,8,https://collegedunia.com/usa/college/1016-lynn-university-boca-raton,,,,,22,https://www.collegedekho.com/usa/lynn-university/,,,,,,,12616,Study_Abroad,1300,College,,Study_Abroad-College-HS
Australian Catholic University,1,TOP SITE,02-12-2021,https://www.acu.edu.au/,17,https://collegedunia.com/australia/college/593-australian-catholic-university-brisbane/admission,3,https://studyabroad.shiksha.com/australia/universities/australian-catholic-university,,,,,,,,,,,12617,Study_Abroad,1300,College,,Study_Abroad-College-HS
University of Indianapolis,1,TOP SITE,02-12-2021,https://uindy.edu/admissions,10,https://collegedunia.com/usa/college/1446-university-of-indianapolis-indianapolis,2,https://studyabroad.shiksha.com/usa/universities/university-of-indianapolis,,,,,,,,,,,12629,Study_Abroad,1300,College,,Study_Abroad-College-HS
Saint Peter's University,1,TOP SITE,02-12-2021,https://www.saintpeters.edu/,27,https://collegedunia.com/usa/college/1463-saint-peters-university-jersey-city/programs,2,https://studyabroad.shiksha.com/usa/universities/saint-peter-s-university,38,https://www.careers360.com/university/st-peters-university-chennai,,,,,,,,,12631,Study_Abroad,1300,College,,Study_Abroad-College-HS
University of Hawaii,1,TOP SITE,02-12-2021,https://www.hawaii.edu/,30,https://collegedunia.com/usa/college/1421-university-of-hawaii-at-manoa-honolulu,3,https://studyabroad.shiksha.com/usa/universities/university-of-hawaii-at-manoa,,,47,https://www.collegedekho.com/usa/university-of-hawaii-at-manoa/,,,,,,,12642,Study_Abroad,1000,College,,Study_Abroad-College-HS
Taylor University,1,TOP SITE,02-12-2021,https://www.taylor.edu/,31,https://collegedunia.com/usa/college/2140-taylor-university-upland,14,https://studyabroad.shiksha.com/malaysia/universities/taylor-s-university,,,,,,,,,,,12647,Study_Abroad,1000,College,,Study_Abroad-College-HS
University of Wyoming,1,TOP SITE,02-12-2021,http://www.uwyo.edu/,21,https://collegedunia.com/usa/college/1513-university-of-wyoming-laramie,3,https://studyabroad.shiksha.com/usa/universities/university-of-wyoming,,,,,,,,,,,12650,Study_Abroad,1000,College,,Study_Abroad-College-HS
Northeastern Illinois University,1,TOP SITE,02-12-2021,https://www.neiu.edu/,17,https://collegedunia.com/usa/college/1135-northeastern-illinois-university-chicago,2,https://studyabroad.shiksha.com/usa/universities/northeastern-illinois-university,,,35,https://www.collegedekho.com/usa/northeastern-illinois-university/,,,,,,,12659,Study_Abroad,1000,College,,Study_Abroad-College-HS
University of Toronto,1,TOP SITE,02-12-2021,https://www.utoronto.ca/,5,https://collegedunia.com/canada/college/104-university-of-toronto-toronto,3,https://studyabroad.shiksha.com/canada/universities/university-of-toronto,,,,,,,,,,,12106,Study_Abroad,90500,College,,Study_Abroad-College-HS
Princeton University,1,TOP SITE,02-12-2021,https://www.princeton.edu/,21,https://collegedunia.com/usa/college/1873-princeton-university-princeton,3,https://studyabroad.shiksha.com/usa/universities/princeton-university,,,46,https://www.collegedekho.com/ae/usa/princeton-university/,,,,,,,12126,Study_Abroad,33100,College,,Study_Abroad-College-HS
University of Southampton,1,TOP SITE,02-12-2021,https://www.southampton.ac.uk/,26,https://collegedunia.com/uk/college/875-university-of-southampton-southampton,5,https://studyabroad.shiksha.com/uk/universities/university-of-southampton,,,34,https://www.collegedekho.com/united-kingdom/university-of-southampton/,,,,,,,12220,Study_Abroad,12100,College,,Study_Abroad-College-HS
Virginia Tech,1,TOP SITE,02-12-2021,https://vt.edu/,,,12,https://studyabroad.shiksha.com/usa/universities/virginia-polytechnic-institute-and-state-university,,,,,,,,,,,12236,Study_Abroad,9900,College,,Study_Abroad-College-HS
Griffith University,1,TOP SITE,02-12-2021,https://www.griffith.edu.au/,9,https://collegedunia.com/australia/college/594-griffith-university-brisbane,3,https://studyabroad.shiksha.com/australia/universities/griffith-university,,,,,,,,,,,12321,Study_Abroad,6600,College,,Study_Abroad-College-HS
Texas Tech University,1,TOP SITE,02-12-2021,https://www.ttu.edu/,56,https://collegedunia.com/usa/college/1573-texas-tech-university-lubbock/admission,4,https://studyabroad.shiksha.com/usa/universities/texas-tech-university,,,,,,,,,,,12333,Study_Abroad,6600,College,,Study_Abroad-College-HS
University of the West of Scotland,1,TOP SITE,02-12-2021,https://www.uws.ac.uk/,13,https://collegedunia.com/uk/college/818-university-of-the-west-of-scotland-glasgow,3,https://studyabroad.shiksha.com/uk/universities/university-of-the-west-of-scotland,,,,,,,,,,,12347,Study_Abroad,5400,College,,Study_Abroad-College-HS
Missouri State University,1,TOP SITE,02-12-2021,https://www.missouristate.edu/,20,https://collegedunia.com/usa/college/2055-missouri-state-university-springfield,5,https://studyabroad.shiksha.com/usa/universities/missouri-state-university,,,,,,,,,,,12364,Study_Abroad,5400,College,,Study_Abroad-College-HS
University of Hull,1,TOP SITE,02-12-2021,https://www.hull.ac.uk/,8,https://collegedunia.com/uk/college/821-university-of-hull-hull,2,https://studyabroad.shiksha.com/uk/universities/university-of-hull,,,,,,,,,,,12372,Study_Abroad,5400,College,,Study_Abroad-College-HS
University of East Anglia,1,TOP SITE,02-12-2021,https://www.uea.ac.uk/,12,https://collegedunia.com/uk/college/861-university-of-east-anglia-norwich,4,https://studyabroad.shiksha.com/uk/universities/university-of-east-anglia,,,,,,,,,,,12377,Study_Abroad,5400,College,,Study_Abroad-College-HS
Florida Institute of Technology,1,TOP SITE,02-12-2021,https://www.fit.edu/,22,https://collegedunia.com/usa/college/1612-florida-institute-of-technology-melbourne,2,https://studyabroad.shiksha.com/usa/universities/florida-institute-of-technology,,,20,https://www.collegedekho.com/usa/florida-institute-of-technology/,,,,,,,12426,Study_Abroad,3600,College,,Study_Abroad-College-HS
Keele University,1,TOP SITE,02-12-2021,https://www.keele.ac.uk/,38,https://collegedunia.com/uk/college/858-keele-university-newcastle,3,https://studyabroad.shiksha.com/uk/universities/keele-university,,,,,,,,,,,12445,Study_Abroad,3600,College,,Study_Abroad-College-HS
Missouri University of Science and Technology,1,TOP SITE,02-12-2021,https://www.mst.edu/,27,https://collegedunia.com/usa/college/1930-missouri-university-of-science-and-technology-rolla,3,https://studyabroad.shiksha.com/usa/universities/missouri-university-of-science-and-technology,,,24,https://www.collegedekho.com/usa/missouri-university-of-science-and-technology/,,,,,,,12471,Study_Abroad,2900,College,,Study_Abroad-College-HS
University of Mississippi,1,TOP SITE,02-12-2021,https://olemiss.edu/,34,https://collegedunia.com/usa/college/1810-university-of-mississippi-university,7,https://studyabroad.shiksha.com/usa/universities/the-university-of-mississippi,,,58,https://www.collegedekho.com/usa/the-university-of-mississippi/,,,,,,,12532,Study_Abroad,2400,College,,Study_Abroad-College-HS
Auburn University at Montgomery,1,TOP SITE,02-12-2021,https://www.aum.edu/,29,https://collegedunia.com/usa/college/1661-auburn-university-at-montgomery-montgomery,3,https://studyabroad.shiksha.com/usa/universities/auburn-university-at-montogomery,,,,,,,,,,,12547,Study_Abroad,1900,College,,Study_Abroad-College-HS
Montclair State University,1,TOP SITE,02-12-2021,https://www.montclair.edu/,10,https://collegedunia.com/usa/college/1657-montclair-state-university-montclair,,,,,,,,,,,,,12590,Study_Abroad,1600,College,,Study_Abroad-College-HS
University of Nebraska Lincoln,1,TOP SITE,02-12-2021,https://www.unl.edu/,25,https://collegedunia.com/usa/college/1535-university-of-nebraska-lincoln,4,https://studyabroad.shiksha.com/usa/universities/university-of-nebraska-lincoln,,,,,,,,,,,12621,Study_Abroad,1300,College,,Study_Abroad-College-HS
Edge Hill University,1,TOP SITE,02-12-2021,https://www.edgehill.ac.uk/,29,https://collegedunia.com/uk/college/2291-edge-hill-university-ormskirk/admission,3,https://studyabroad.shiksha.com/uk/universities/edge-hill-university,,,,,,,,,,,12628,Study_Abroad,1300,College,,Study_Abroad-College-HS
University of British Columbia fees,1,TOP SITE,02-12-2021,https://studyabroad.shiksha.com/canada/universities/university-of-british-columbia,3,https://collegedunia.com/canada/college/64-the-university-of-british-columbia-vancouver,1,https://studyabroad.shiksha.com/canada/universities/university-of-british-columbia,,,4,https://www.collegedekho.com/canada/the-university-of-british-columbia/,,,28,https://leverageedu.com/blog/university-of-british-columbia-acceptance-rate/,,,12633,Study_Abroad,1000,College,,Study_Abroad-College-HS
University of British Columbia fees,1,shiksha.com,02-12-2021,https://studyabroad.shiksha.com/canada/universities/university-of-british-columbia,3,https://collegedunia.com/canada/college/64-the-university-of-british-columbia-vancouver,1,https://studyabroad.shiksha.com/canada/universities/university-of-british-columbia,,,4,https://www.collegedekho.com/canada/the-university-of-british-columbia/,,,28,https://leverageedu.com/blog/university-of-british-columbia-acceptance-rate/,,,12633,Study_Abroad,1000,College,,Study_Abroad-College-HS
University of Southern Mississippi,1,TOP SITE,02-12-2021,https://www.usm.edu/,15,https://collegedunia.com/usa/college/1401-university-of-southern-mississippi-hattiesburg,3,https://studyabroad.shiksha.com/usa/universities/the-university-of-southern-mississippi,,,,,,,,,,,12655,Study_Abroad,1000,College,,Study_Abroad-College-HS
University of Alberta,1,TOP SITE,02-12-2021,https://www.ualberta.ca/index.html,6,https://collegedunia.com/canada/college/9-university-of-alberta-edmonton,2,https://studyabroad.shiksha.com/canada/universities/university-of-alberta,,,17,https://www.collegedekho.com/canada/university-of-alberta/,,,,,,,12110,Study_Abroad,49500,College,,Study_Abroad-College-HS
University of Windsor,1,TOP SITE,02-12-2021,https://www.uwindsor.ca/,5,https://collegedunia.com/canada/college/12-university-of-windsor-windsor,2,https://studyabroad.shiksha.com/canada/universities/university-of-windsor,,,16,https://www.collegedekho.com/canada/university-of-windsor/,,,,,,,12133,Study_Abroad,27100,College,,Study_Abroad-College-HS
Ryerson University,1,TOP SITE,02-12-2021,https://www.ryerson.ca/,4,https://collegedunia.com/canada/college/52-ryerson-university-toronto,2,https://studyabroad.shiksha.com/canada/universities/ryerson-university,,,,,,,,,,,12153,Study_Abroad,22200,College,,Study_Abroad-College-HS
Deakin University,1,TOP SITE,02-12-2021,https://www.deakin.edu.au/,25,https://collegedunia.com/australia/college/600-deakin-university-geelong,4,https://studyabroad.shiksha.com/australia/universities/deakin-university,,,89,https://www.collegedekho.com/study-abroad/news/australia-announces-new-government-strategy-to-increase-diversity-of-international-students/,,,,,,,12189,Study_Abroad,14800,College,,Study_Abroad-College-HS
University of Texas Austin,1,TOP SITE,02-12-2021,https://www.utexas.edu/,15,https://collegedunia.com/usa/college/952-university-of-texas-austin,2,https://studyabroad.shiksha.com/usa/universities/the-university-of-texas-at-austin,,,,,,,,,,,12202,Study_Abroad,14800,College,,Study_Abroad-College-HS
University of Georgia,1,TOP SITE,02-12-2021,https://www.uga.edu/,14,https://collegedunia.com/usa/college/937-university-of-georgia-athens,5,https://studyabroad.shiksha.com/usa/universities/university-of-georgia,,,,,,,,,,,12271,Study_Abroad,8100,College,,Study_Abroad-College-HS
