id,Keyword,Tag,Search Volume,Category,Exam Tag,new_tag
10210,Dravidian University,College,4400,,,College-MS
10211,psg itech,College,4400,,,College-MS
10212,sumandeep vidyapeeth,College,4400,,,College-MS
10213,shri ramswaroop memorial university,College,4400,,,College-MS
10214,amity university ranchi,College,4400,,,College-MS
10215,cipet chennai,College,4400,,,College-MS
10216,diat pune,College,4400,,,College-MS
10217,indira gandhi institute of medical sciences,College,4400,,,College-MS
10218,nitte university,College,4400,,,College-MS
10219,GIET University,College,4400,,,College-MS
10220,Datta Meghe Institute of Medical Sciences,College,4400,,,College-MS
10221,swami vivekanand university sagar,College,4400,,,College-MS
10222,nist berhampur,College,4400,,,College-MS
10223,Jharkhand Rai University,College,4400,,,College-MS
10224,Sampurnanand Sanskrit University,College,4400,,,College-MS
10225,kanpur institute of technology,College,4400,,,College-MS
10226,seacom skills university,College,4400,,,College-MS
10227,Rishihood University,College,4400,,,College-MS
10228,UIT Burdwan,College,4400,,,College-MS
10229,Anant National University,College,4400,,,College-MS
10230,dr shakuntala misra national rehabilitation university,College,4400,,,College-MS
10231,Vivekananda Mission Mahavidyalaya,College,4400,,,College-MS
10232,Keshav Memorial Institute of Technology,College,4400,,,College-MS
10233,bharati vidyapeeth university,College,4400,,,College-MS
10234,its ghaziabad,College,4400,,,College-MS
10235,indira gandhi delhi technical university for women,College,4400,,,College-MS
10236,kashi institute of technology,College,4400,,,College-MS
10237,Technocrats Institute of Technology,College,4400,,,College-MS
10238,uiet kanpur,College,4400,,,College-MS
10239,University of Technology jaipur,College,4400,,,College-MS
10240,gopal narayan singh university,College,4400,,,College-MS
10241,sggs nanded,College,4400,,,College-MS
10242,Mahaveer Institute of Science and Technology,College,4400,,,College-MS
10243,iimc hyderabad,College,4400,,,College-MS
10244,svpuat,College,4400,,,College-MS
10245,riim pune,College,4400,,,College-MS
10246,Avantika University,College,4400,,,College-MS
10247,dr cv raman university,College,4400,,,College-MS
10248,Jayoti Vidyapeeth Womens University,College,4400,,,College-MS
10249,vidyasagar university distance education,College,4400,,,College-MS
10250,Vignans Institute of Information Technology,College,4400,,,College-MS
10251,mansarovar global university,College,4400,,,College-MS
10252,pune institute of computer technology,College,4400,,,College-MS
10253,St Francis Institute of Technology,College,4400,,,College-MS
10254,Ramrao Adik Institute of Technology,College,4400,,,College-MS
10255,om sterling global university,College,4400,,,College-MS
10256,MNLU Aurangabad,College,4400,,,College-MS
10257,mnlu nagpur,College,4400,,,College-MS
10258,central university of andhra pradesh,College,4400,,,College-MS
10259,assam science and technology university,College,4400,,,College-MS
10260,MCKV Institute of Engineering,College,4400,,,College-MS
10261,Rajadhani Institute of Engineering and Technology,College,4400,,,College-MS
10262,teri university,College,3600,,,College-MS
10263,Vijaybhoomi University,College,3600,,,College-MS
10264,patliputra university patna,College,3600,,,College-MS
10265,North Orissa University,College,3600,,,College-MS
10266,SRFTI,College,3600,,,College-MS
10267,srms bareilly,College,3600,,,College-MS
10268,himt chennai,College,3600,,,College-MS
10269,ibs Bangalore,College,3600,,,College-MS
10270,ibs pune,College,3600,,,College-MS
10271,vogue institute of fashion technology,College,3600,,,College-MS
10272,radha govind university,College,3600,,,College-MS
10273,pearl academy bangalore,College,3600,,,College-MS
10274,nitttr bhopal,College,3600,,,College-MS
10275,adesh university,College,3600,,,College-MS
10276,tifr mumbai,College,3600,,,College-MS
10277,mmu mullana,College,3600,,,College-MS
10278,bengaluru central university,College,3600,,,College-MS
10279,bmcc pune,College,3600,,,College-MS
10280,uas raichur,College,3600,,,College-MS
10281,lnipe gwalior,College,3600,,,College-MS
10282,srm sonepat,College,3600,,,College-MS
10283,ncu,College,3600,,,College-MS
10284,kuvempu university distance education,College,3600,,,College-MS
10285,Neville Wadia,College,3600,,,College-MS
10286,nirrh,College,3600,,,College-MS
10287,nifft ranchi,College,3600,,,College-MS
10288,vit amaravati,College,3600,,,College-MS
10289,dharmsinh desai university,College,3600,,,College-MS
10290,iict hyderabad,College,3600,,,College-MS
10291,shridhar university,College,3600,,,College-MS
10292,Dev Sanskriti Vishwavidyalaya,College,3600,,,College-MS
10293,niper kolkata,College,3600,,,College-MS
10294,Homi Bhabha National Institute,College,3600,,,College-MS
10295,nitttr kolkata,College,3600,,,College-MS
10296,fddi noida,College,3600,,,College-MS
10297,Periyar Maniammai University,College,3600,,,College-MS
10298,dms iit delhi,College,3600,,,College-MS
10299,Jai Prakash University,College,3600,,,College-MS
10300,mit aurangabad,College,3600,,,College-MS
10301,vemana institute of technology,College,3600,,,College-MS
10302,sri padmavati mahila visvavidyalayam,College,3600,,,College-MS
10303,cims bilaspur,College,3600,,,College-MS
10304,bengal institute of technology,College,3600,,,College-MS
10305,symbiosis bangalore,College,3600,,,College-MS
10306,ihm bhubaneswar,College,3600,,,College-MS
10307,brau,College,3600,,,College-MS
10308,kadi sarva vishwavidyalaya,College,3600,,,College-MS
10309,nift kannur,College,3600,,,College-MS
10310,nsit patna,College,3600,,,College-MS
10311,raiganj surendranath mahavidyalaya,College,3600,,,College-MS
10312,gandhi institute for technology,College,3600,,,College-MS
10313,sri venkateswara veterinary university,College,3600,,,College-MS
10314,sardar patel university balaghat,College,3600,,,College-MS
10315,senate of serampore,College,3600,,,College-MS
10316,Ramaiah Institute of Management,College,3600,,,College-MS
10317,Nilamber Pitamber University,College,3600,,,College-MS
10318,Sambhram Institute of Technology,College,3600,,,College-MS
10319,rit kottayam,College,3600,,,College-MS
10320,Potti Sreeramulu Telugu University,College,3600,,,College-MS
10321,bbdnitm Lucknow,College,3600,,,College-MS
10322,pondicherry university distance education,College,3600,,,College-MS
10323,gour mohan sachin mandal mahavidyalaya,College,3600,,,College-MS
10324,mayo institute of medical sciences,College,3600,,,College-MS
10325,himsr,College,3600,,,College-MS
10326,kvafsu,College,3600,,,College-MS
10327,pibm,College,3600,,,College-MS
10328,ihm gwalior,College,3600,,,College-MS
10329,tmimt,College,3600,,,College-MS
10330,nccs pune,College,3600,,,College-MS
10331,sankalchand patel university,College,3600,,,College-MS
10332,nift gandhinagar,College,3600,,,College-MS
10333,sandip university nashik,College,3600,,,College-MS
10334,pearl academy jaipur,College,3600,,,College-MS
10335,isb mohali,College,3600,,,College-MS
10336,sant baba bhag singh university,College,3600,,,College-MS
10337,Kalinga Institute of Medical Sciences,College,3600,,,College-MS
10338,Vel Tech Multi Tech,College,3600,,,College-MS
10339,itm universe vadodara,College,3600,,,College-MS
10340,nerim,College,3600,,,College-MS
10341,eflu hyderabad,College,3600,,,College-MS
10342,ramakrishna mission vidyamandira,College,3600,,,College-MS
10343,cimap lucknow,College,3600,,,College-MS
10344,sirt bhopal,College,3600,,,College-MS
10345,Bhagat Phool Singh Mahila Vishwavidyalaya,College,3600,,,College-MS
10346,srm university sikkim,College,3600,,,College-MS
10347,icfai university jaipur,College,3600,,,College-MS
10348,rahara ramakrishna mission,College,3600,,,College-MS
10349,nio goa,College,3600,,,College-MS
10350,siliguri institute of technology,College,3600,,,College-MS
10351,shyampur siddheswari mahavidyalaya,College,3600,,,College-MS
10352,gec modasa,College,3600,,,College-MS
10353,budge budge institute of technology,College,3600,,,College-MS
10354,maharaja agrasen institute of management studies,College,3600,,,College-MS
10355,Martin Luther Christian University,College,3600,,,College-MS
10356,bahra university,College,3600,,,College-MS
10357,accurate institute of management and technology,College,3600,,,College-MS
10358,Vishnu Institute of Technology,College,3600,,,College-MS
10359,Assam DownTown University,College,3600,,,College-MS
10360,gec goa,College,3600,,,College-MS
10361,gec gandhinagar,College,3600,,,College-MS
10362,dr ambedkar global law institute,College,3600,,,College-MS
10363,gokul global university,College,3600,,,College-MS
10364,rkdf university ranchi,College,3600,,,College-MS
10365,GKCIET,College,3600,,,College-MS
10366,manonmaniam sundaranar university distance education,College,3600,,,College-MS
10367,jaipuria institute of management lucknow,College,3600,,,College-MS
10368,Rajalakshmi Institute of Technology,College,3600,,,College-MS
10369,srm ghaziabad,College,3600,,,College-MS
10370,imt faridabad,College,3600,,,College-MS
10371,rit roorkee,College,3600,,,College-MS
10372,IMS Dehradun,College,3600,,,College-MS
10373,jb knowledge park,College,3600,,,College-MS
10374,mahadevananda mahavidyalaya,College,3600,,,College-MS
10375,LJ Institute of Engineering and Technology,College,3600,,,College-MS
10376,shri krishna university,College,3600,,,College-MS
10377,naba ballygunge mahavidyalaya,College,3600,,,College-MS
10378,indira gandhi krishi vishwavidyalaya,College,2900,,,College-MS
10379,shivaji university distance education,College,2900,,,College-MS
10380,west bengal university of animal and fishery sciences,College,2900,,,College-MS
10381,Thakur polytechnic,College,2900,,,College-MS
10382,great lakes gurgaon,College,2900,,,College-MS
10383,IIIT Raichur,College,2900,,,College-MS
10384,sls hyderabad,College,2900,,,College-MS
10385,don bosco institute of technology Mumbai,College,2900,,,College-MS
10386,nid bangalore,College,2900,,,College-MS
10387,nift kangra,College,2900,,,College-MS
10388,swami rama himalayan university,College,2900,,,College-MS
10389,International Maritime Institute,College,2900,,,College-MS
10390,psg institute of management,College,2900,,,College-MS
10391,national law university jodhpur,College,2900,,,College-MS
10392,ihm kovalam,College,2900,,,College-MS
10393,fms bhu,College,2900,,,College-MS
10394,ms ramaiah university of applied sciences,College,2900,,,College-MS
10395,mds university,College,2900,,,College-MS
10396,vel tech university,College,2900,,,College-MS
10397,rkdf university bhopal,College,2900,,,College-MS
10398,neftu,College,2900,,,College-MS
10399,saha institute of nuclear physics,College,2900,,,College-MS
10400,iper bhopal,College,2900,,,College-MS
10401,Jodhpur National University,College,2900,,,College-MS
10402,Baba Ghulam Shah Badshah University,College,2900,,,College-MS
10403,birsa agricultural university,College,2900,,,College-MS
10404,skmu dumka,College,2900,,,College-MS
10405,nims hyderabad,College,2900,,,College-MS
10406,ims indore,College,2900,,,College-MS
10407,uhs bagalkot,College,2900,,,College-MS
10408,iihm delhi,College,2900,,,College-MS
10409,Panimalar Institute of Technology,College,2900,,,College-MS
10410,muzaffarpur institute of technology,College,2900,,,College-MS
10411,Acharya Institute of Graduate Studies,College,2900,,,College-MS
10412,ISME Mumbai,College,2900,,,College-MS
10413,jawaharlal nehru architecture and fine arts university,College,2900,,,College-MS
10414,spav,College,2900,,,College-MS
10415,manet pune,College,2900,,,College-MS
10416,gitam vizag,College,2900,,,College-MS
10417,Guru Ghasidas Vishwavidyalaya,College,2900,,,College-MS
10418,iifm bhopal,College,2900,,,College-MS
10419,iiit manipur,College,2900,,,College-MS
10420,nift patna,College,2900,,,College-MS
10421,kannur university distance education,College,2900,,,College-MS
10422,jawaharlal nehru krishi vishwa vidyalaya,College,2900,,,College-MS
10423,ipgmer Kolkata,College,2900,,,College-MS
10424,ifmr chennai,College,2900,,,College-MS
10425,siib pune,College,2900,,,College-MS
10426,vinayaka mission sikkim university,College,2900,,,College-MS
10427,ihm dehradun,College,2900,,,College-MS
10428,abhilashi university,College,2900,,,College-MS
10429,sreyas institute of engineering and technology,College,2900,,,College-MS
10430,east west institute of technology,College,2900,,,College-MS
10431,University of Agricultural Sciences Dharwad,College,2900,,,College-MS
10432,bhai parmanand institute of business studies,College,2900,,,College-MS
10433,nmam institute of technology,College,2900,,,College-MS
10434,vasantrao naik marathwada krishi vidyapeeth,College,2900,,,College-MS
10435,chandra shekhar azad university of agriculture and technology,College,2900,,,College-MS
10436,vishwa vishwani institute of systems and management,College,2900,,,College-MS
10437,ihm meerut,College,2900,,,College-MS
10438,eye foundation coimbatore,College,2900,,,College-MS
10439,himalayan institute of medical sciences,College,2900,,,College-MS
10440,koppal institute of medical sciences,College,2900,,,College-MS
10441,Greater Noida Institute of Technology,College,2900,,,College-MS
10442,periyar university distance education,College,2900,,,College-MS
10443,rabindra bharati university distance education,College,2900,,,College-MS
10444,adichunchanagiri institute of medical sciences,College,2900,,,College-MS
10445,uiit shimla,College,2900,,,College-MS
10446,Sri Sai University,College,2900,,,College-MS
10447,mit institute of design,College,2900,,,College-MS
10448,vgsom,College,2900,,,College-MS
10449,acropolis indore,College,2900,,,College-MS
10450,ihm guwahati,College,2900,,,College-MS
10451,vsi pune,College,2900,,,College-MS
10452,ism patna,College,2900,,,College-MS
