,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
264,Teesside University fees,11,https://collegedunia.com/uk/college/856-teesside-university-middlesbrough/admission,6,https://studyabroad.shiksha.com/uk/universities/teesside-university,,,,,,,,,67,https://leverageedu.com/blog/cas-letter/,,,12881,Study_Abroad,320,College,,Study_Abroad-College-LS
265,Teesside University fees,11,https://collegedunia.com/uk/college/856-teesside-university-middlesbrough/admission,7,https://studyabroad.shiksha.com/uk/universities/teesside-university,,,,,,,,,67,https://leverageedu.com/blog/cas-letter/,,,12881,Study_Abroad,320,College,,Study_Abroad-College-LS
266,Teesside University fees,11,https://collegedunia.com/uk/college/856-teesside-university-middlesbrough/admission,8,https://studyabroad.shiksha.com/uk/universities/teesside-university/courses,,,,,,,,,67,https://leverageedu.com/blog/cas-letter/,,,12881,Study_Abroad,320,College,,Study_Abroad-College-LS
267,Northeastern University fees,9,https://collegedunia.com/usa/college/1020-northeastern-university-boston,6,https://studyabroad.shiksha.com/usa/universities/northeastern-university,,,13,https://www.collegedekho.com/usa/northeastern-university/,,,,,,,,,12882,Study_Abroad,320,College,,Study_Abroad-College-LS
268,Northeastern University fees,9,https://collegedunia.com/usa/college/1020-northeastern-university-boston,7,https://studyabroad.shiksha.com/usa/universities/northeastern-university,,,13,https://www.collegedekho.com/usa/northeastern-university/,,,,,,,,,12882,Study_Abroad,320,College,,Study_Abroad-College-LS
269,Northeastern University fees,9,https://collegedunia.com/usa/college/1020-northeastern-university-boston,8,https://studyabroad.shiksha.com/usa/universities/northeastern-university/ms-in-computer-science,,,13,https://www.collegedekho.com/usa/northeastern-university/,,,,,,,,,12882,Study_Abroad,320,College,,Study_Abroad-College-LS
270,Brunel University fees,6,https://collegedunia.com/uk/college/878-brunel-university-london,5,https://studyabroad.shiksha.com/uk/universities/brunel-university,,,,,,,,,26,https://leverageedu.com/blog/reasons-to-study-at-brunel-university/,,,12883,Study_Abroad,320,College,,Study_Abroad-College-LS
271,University of Warwick fees,5,https://collegedunia.com/uk/college/805-university-of-warwick-coventry,1,https://studyabroad.shiksha.com/uk/universities/university-of-warwick,,,14,https://www.collegedekho.com/united-kingdom/university-of-warwick/,,,,,22,https://leverageedu.com/universities/university-of-warwick,,,12884,Study_Abroad,320,College,,Study_Abroad-College-LS
272,Coventry University fees,9,https://collegedunia.com/uk/college/804-coventry-university-coventry,6,https://studyabroad.shiksha.com/uk/universities/coventry-university,,,15,https://www.collegedekho.com/united-kingdom/coventry-university/,,,,,21,https://leverageedu.com/blog/coventry-university-acceptance-rate/,55,https://s3-ap-southeast-1.amazonaws.com/cdn.buddy4study.com/static/scholarship_docs/doc_download_formApplication%20Form%20cu.pdf,12885,Study_Abroad,320,College,,Study_Abroad-College-LS
273,Coventry University fees,9,https://collegedunia.com/uk/college/804-coventry-university-coventry,7,https://studyabroad.shiksha.com/uk/universities/coventry-university,,,15,https://www.collegedekho.com/united-kingdom/coventry-university/,,,,,21,https://leverageedu.com/blog/coventry-university-acceptance-rate/,55,https://s3-ap-southeast-1.amazonaws.com/cdn.buddy4study.com/static/scholarship_docs/doc_download_formApplication%20Form%20cu.pdf,12885,Study_Abroad,320,College,,Study_Abroad-College-LS
274,Coventry University fees,9,https://collegedunia.com/uk/college/804-coventry-university-coventry,8,https://studyabroad.shiksha.com/uk/universities/coventry-university/admissions,,,15,https://www.collegedekho.com/united-kingdom/coventry-university/,,,,,21,https://leverageedu.com/blog/coventry-university-acceptance-rate/,55,https://s3-ap-southeast-1.amazonaws.com/cdn.buddy4study.com/static/scholarship_docs/doc_download_formApplication%20Form%20cu.pdf,12885,Study_Abroad,320,College,,Study_Abroad-College-LS
275,University of Auckland fees,6,https://collegedunia.com/new-zealand/college/759-university-of-auckland-auckland,5,https://studyabroad.shiksha.com/new-zealand/universities/university-of-auckland,,,10,https://www.collegedekho.com/new-zealand/university-of-auckland/,,,66,https://www.embibe.com/exams/auckland-university-admission/,,,,,12886,Study_Abroad,320,College,,Study_Abroad-College-LS
276,Soka University of America,5,https://collegedunia.com/usa/college/900-soka-university-of-america-aliso-viejo,,,,,,,,,,,,,,,12887,Study_Abroad,320,College,,Study_Abroad-College-LS
277,University of West Georgia,26,https://collegedunia.com/usa/college/1098-university-of-west-georgia-carrollton,4,https://studyabroad.shiksha.com/usa/universities/university-of-west-georgia,,,29,https://www.collegedekho.com/usa/university-of-west-georgia/,,,,,,,,,12888,Study_Abroad,320,College,,Study_Abroad-College-LS
278,Woodbury University,17,https://collegedunia.com/usa/college/1557-woodbury-university-burbank,3,https://studyabroad.shiksha.com/usa/universities/woodbury-university,,,,,,,,,,,,,12889,Study_Abroad,320,College,,Study_Abroad-College-LS
279,North American University,6,https://collegedunia.com/usa/college/2073-north-american-university-stafford,,,,,,,,,,,,,,,12890,Study_Abroad,320,College,,Study_Abroad-College-LS
280,Southern Virginia University,5,https://collegedunia.com/usa/college/1073-southern-virginia-university-buena-vista,,,,,,,,,,,,,,,12891,Study_Abroad,320,College,,Study_Abroad-College-LS
281,High Point University,10,https://collegedunia.com/usa/college/1413-high-point-university-high-point,,,,,,,,,,,,,,,12892,Study_Abroad,320,College,,Study_Abroad-College-LS
282,Regis University,7,https://collegedunia.com/usa/college/1244-regis-university-denver,4,https://studyabroad.shiksha.com/usa/universities/regis-university,,,,,,,,,,,,,12893,Study_Abroad,320,College,,Study_Abroad-College-LS
283,Ashland University,5,https://collegedunia.com/usa/college/933-ashland-university-ashland,,,,,47,https://www.collegedekho.com/usa/ashland-university/,,,,,,,,,12894,Study_Abroad,320,College,,Study_Abroad-College-LS
284,Willamette University,17,https://collegedunia.com/usa/college/1959-willamette-university-salem,,,,,,,,,,,,,,,12895,Study_Abroad,320,College,,Study_Abroad-College-LS
285,Illinois Wesleyan University,16,https://collegedunia.com/usa/college/1010-illinois-wesleyan-university-bloomington,8,https://studyabroad.shiksha.com/usa/universities/illinois-wesleyan-university,,,,,,,,,,,,,12897,Study_Abroad,320,College,,Study_Abroad-College-LS
286,University of Alabama Tuscaloosa,9,https://collegedunia.com/usa/college/2132-university-of-alabama-tuscaloosa,3,https://studyabroad.shiksha.com/usa/universities/university-of-alabama,,,,,,,,,,,,,12898,Study_Abroad,320,College,,Study_Abroad-College-LS
287,Clark Atlanta University,35,https://collegedunia.com/usa/college/945-clark-atlanta-university-atlanta/programs,,,,,,,,,,,,,,,12899,Study_Abroad,320,College,,Study_Abroad-College-LS
288,Radford University,37,https://collegedunia.com/usa/college/1888-radford-university-radford,,,,,,,,,,,,,,,12900,Study_Abroad,320,College,,Study_Abroad-College-LS
289,Azusa Pacific University,14,https://collegedunia.com/usa/college/954-azusa-pacific-university-azusa/home,6,https://studyabroad.shiksha.com/usa/universities/azusa-pacific-university,,,32,https://www.collegedekho.com/usa/azusa-pacific-university/,,,,,,,,,12901,Study_Abroad,320,College,,Study_Abroad-College-LS
290,Furman University,26,https://collegedunia.com/usa/college/1375-furman-university-greenville/admission,,,,,,,,,,,,,,,12902,Study_Abroad,320,College,,Study_Abroad-College-LS
291,Arcadia University,13,https://collegedunia.com/usa/college/1354-arcadia-university-glenside,9,https://studyabroad.shiksha.com/usa/universities/arcadia-university,,,,,,,,,,,,,12903,Study_Abroad,320,College,,Study_Abroad-College-LS
292,University of Redlands,22,https://collegedunia.com/usa/college/1898-university-of-redlands-redlands,4,https://studyabroad.shiksha.com/usa/universities/university-of-redlands,,,,,,,,,,,,,12905,Study_Abroad,320,College,,Study_Abroad-College-LS
293,St. Lawrence University,10,https://collegedunia.com/usa/college/1094-st-lawrence-university-canton,11,https://studyabroad.shiksha.com/canada/universities/st-lawrence-college,,,,,,,,,,,,,12906,Study_Abroad,320,College,,Study_Abroad-College-LS
294,Davenport University,12,https://collegedunia.com/usa/college/1363-davenport-university-grand-rapids,6,https://studyabroad.shiksha.com/usa/universities/davenport-university,,,,,,,,,,,,,12907,Study_Abroad,320,College,,Study_Abroad-College-LS
295,Marymount University,23,https://collegedunia.com/usa/college/929-marymount-university-arlington,21,https://studyabroad.shiksha.com/usa/universities/loyola-marymount-university,,,,,,,,,,,,,12908,Study_Abroad,320,College,,Study_Abroad-College-LS
296,Delta State University,4,https://collegedunia.com/usa/college/1169-delta-state-university-cleveland,,,,,,,,,,,,,,,12909,Study_Abroad,320,College,,Study_Abroad-College-LS
297,University of West Florida,16,https://collegedunia.com/usa/college/1819-university-of-west-florida-pensacola,3,https://studyabroad.shiksha.com/usa/universities/the-university-of-west-florida,,,,,,,,,,,,,12910,Study_Abroad,320,College,,Study_Abroad-College-LS
298,La Salle University,28,https://collegedunia.com/usa/college/1827-la-salle-university-philadelphia/admission,18,https://studyabroad.shiksha.com/usa/universities/la-salle-university,,,,,,,,,,,,,12911,Study_Abroad,320,College,,Study_Abroad-College-LS
299,Worcester State University,22,https://collegedunia.com/usa/college/2230-worcester-state-university-worcester,3,https://studyabroad.shiksha.com/usa/universities/worcester-state-university,,,26,https://www.collegedekho.com/usa/worcester-state-university/,,,,,,,,,12912,Study_Abroad,320,College,,Study_Abroad-College-LS
300,Lawrence University,21,https://collegedunia.com/usa/college/924-lawrence-university-appleton,48,https://studyabroad.shiksha.com/usa/universities/st-lawrence-university,,,,,,,,,,,,,12913,Study_Abroad,320,College,,Study_Abroad-College-LS
301,Central Connecticut State University,14,https://collegedunia.com/usa/college/1694-central-connecticut-state-university-new-britain,4,https://studyabroad.shiksha.com/usa/universities/central-connecticut-state-university,,,86,https://www.collegedekho.com/usa/central-connecticut-state-university/,,,,,,,,,12914,Study_Abroad,320,College,,Study_Abroad-College-LS
302,Eastern Kentucky University,11,https://collegedunia.com/usa/college/1904-eastern-kentucky-university-richmond,4,https://studyabroad.shiksha.com/usa/universities/eastern-kentucky-university,,,,,,,,,,,,,12915,Study_Abroad,320,College,,Study_Abroad-College-LS
303,California State University - Stanislaus,7,https://collegedunia.com/usa/college/2131-california-state-university---stanislaus-turlock,,,,,20,https://www.collegedekho.com/usa/california-state-university-stanislaus/,,,,,,,,,12916,Study_Abroad,320,College,,Study_Abroad-College-LS
304,McNeese State University,22,https://collegedunia.com/usa/college/1504-mcneese-state-university-lake-charles,5,https://studyabroad.shiksha.com/usa/universities/mcneese-state-university,,,,,,,,,,,,,12917,Study_Abroad,320,College,,Study_Abroad-College-LS
305,Cameron University,7,https://collegedunia.com/usa/college/1523-cameron-university-lawton,4,https://studyabroad.shiksha.com/usa/universities/cameron-university,,,55,https://www.collegedekho.com/usa/cameron-university/,,,,,,,,,12918,Study_Abroad,320,College,,Study_Abroad-College-LS
306,Drury University,17,https://collegedunia.com/usa/college/2061-drury-university-springfield,6,https://studyabroad.shiksha.com/usa/universities/drury-university,,,54,https://www.collegedekho.com/usa/drury-university/,,,,,,,,,12919,Study_Abroad,320,College,,Study_Abroad-College-LS
307,Northeastern State University,14,https://collegedunia.com/usa/college/2101-northeastern-state-university-tahlequah,23,https://studyabroad.shiksha.com/usa/universities/northeastern-state-university/master-of-business-administration,,,,,,,,,,,,,12921,Study_Abroad,320,College,,Study_Abroad-College-LS
308,Northeastern State University,14,https://collegedunia.com/usa/college/2101-northeastern-state-university-tahlequah,24,https://studyabroad.shiksha.com/usa/universities/northeastern-state-university/master-of-business-administration,,,,,,,,,,,,,12921,Study_Abroad,320,College,,Study_Abroad-College-LS
309,Northeastern State University,14,https://collegedunia.com/usa/college/2101-northeastern-state-university-tahlequah,25,https://studyabroad.shiksha.com/usa/universities/northeastern-state-university,,,,,,,,,,,,,12921,Study_Abroad,320,College,,Study_Abroad-College-LS
310,University of Central Arkansas,19,https://collegedunia.com/usa/college/1198-university-of-central-arkansas-conway,4,https://studyabroad.shiksha.com/usa/universities/university-of-central-arkansas,,,52,https://www.collegedekho.com/ae/usa/university-of-central-arkansas/,,,,,13,https://leverageedu.com/blog/university-of-central-arkansas/,,,12922,Study_Abroad,320,College,,Study_Abroad-College-LS
311,Oklahoma Christian University,22,https://collegedunia.com/usa/college/1269-oklahoma-christian-university-edmond/admission,4,https://studyabroad.shiksha.com/usa/universities/oklahoma-christian-university,,,21,https://www.collegedekho.com/usa/oklahoma-christian-university/,,,,,,,,,12923,Study_Abroad,320,College,,Study_Abroad-College-LS
312,Midway University,3,https://collegedunia.com/usa/college/1633-midway-university-midway,,,,,,,,,,,,,,,12924,Study_Abroad,320,College,,Study_Abroad-College-LS
313,University of Puerto Rico,26,https://collegedunia.com/usa/college/2322-university-of-puerto-rico-mayaguez,40,https://studyabroad.shiksha.com/usa/universities/polytechnic-university-of-puerto-rico,,,50,https://www.collegedekho.com/usa/polytechnic-university-of-puerto-rico/,,,,,,,,,12925,Study_Abroad,320,College,,Study_Abroad-College-LS
314,Benedictine University,21,https://collegedunia.com/usa/college/1539-benedictine-university-lisle/admission,14,https://studyabroad.shiksha.com/usa/universities/benedictine-university,,,,,,,,,,,,,12926,Study_Abroad,320,College,,Study_Abroad-College-LS
315,Indiana Tech,9,https://collegedunia.com/usa/college/1319-indiana-institute-of-technology-fort-wayne,3,https://studyabroad.shiksha.com/usa/universities/indiana-institute-of-technology,,,,,,,,,,,,,12927,Study_Abroad,260,College,,Study_Abroad-College-LS
