city_id,city,New York,Los Angeles,Chicago,Houston,Phoenix
7895,Old Westbury,40.595,4530.283,1312.134,2672.461,3960.713
6907,Lubbock,2891.062,1779.609,1835.529,831.206,1187.917
4216,Buena Vista,3050.578,1577.302,1803.621,1610.068,1081.55
8671,Saint Joseph,1943.881,2619.341,794.977,1301.902,1969.481
7423,Morris,4495.354,65.056,3248.397,2483.436,585.404
4045,Bluefield,896.056,3858.604,962.228,1833.099,3266.912
7518,Muncie,1093.193,3426.905,368.687,1733.445,2835.213
5152,Eau Claire,1779.544,3230.01,510.44,2028.246,2777.747
6395,Jonesboro,1820.061,2837.648,824.296,904.046,2245.956
6992,Manchester,407.92,4861.535,1643.386,3037.958,4325.335
5695,Geneva,4611.734,1777.996,3342.63,3772.086,2298.03
9734,Washington,4476.386,1841.437,3207.281,3744.175,2222.614
4170,Bronx,23.57,4502.539,1284.39,2644.716,3932.968
5839,Green Bay,1601.556,3405.325,332.452,2069.867,2951.515
7291,Milledgeville,1384.555,3667.346,1314.885,1366.66,3127.299
5412,Findlay,913.711,3665.069,446.92,1940.656,3069.719
6760,Lewiston,4684.971,928.326,3438.015,3414.864,1525.358
4101,Bozeman,0,0,0,0,0
6009,Haverford,173.236,4351.442,1210.242,2484.896,3759.75
4386,Carson,4512.499,28.149,3265.542,2500.186,610.68
6152,Holland,1236.975,3460.756,244.586,1929.231,3017.433
8307,Portland,4662.638,1546.905,3415.682,3653.786,2143.938
10016,Willimantic,227.444,4698.107,1479.958,2857.482,4128.536
5166,Edinboro,0,0,0,0,0
4136,Bridgeport,100.157,4586.129,1367.98,2734.025,4016.558
9179,Stanford,4723.961,576.865,3477.004,3063.404,1173.898
4605,Clemson,1214.398,3709.259,1183.542,1476.773,3169.212
7434,Morrow,1416.343,3532.745,1180.568,1276.528,2992.699
7726,North Andover,367.042,4820.656,1602.507,2997.08,4284.457
5837,Greeley,2816.301,1729.972,1569.345,1688.877,1416.039
9410,Tiffin,865.77,3673.483,455.334,1980.924,3109.987
6025,Hayward,4684.788,575.483,3437.832,3062.022,1172.516
9730,Warwick,1416.077,3231.855,766.671,1260.435,2640.162
9444,Topeka,2018.22,2501.53,920.544,1180.681,1873.548
6653,Langhorne,122.549,4380.347,1239.147,2538.402,3788.654
9161,St. Louis,1533.208,2936.733,477.675,1253.467,2345.041
6231,Huntingdon,0,0,0,0,0
9795,Wayne,0,0,0,0,0
4089,Bowie,345.974,4263.553,1136.479,2302.139,3671.86
7374,Monterey,4829.67,514.345,3582.713,3000.884,1111.378
6832,Livonia,995.149,3642.946,426.776,2095.704,3199.623
3910,Bellevue,4581.21,1830.792,3312.106,3741.561,2267.505
